,year,solicitation,solicitation_date_gen,employees,Special.x,Open.x,Pitch.x,prev_award,phase,select,Current.Financing.Status,cost
6366,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,148462
6367,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,149968
6368,2019,19.2,7/15/2019,90,0,0,0,1,I,1,NA,149621
6369,2019,19.2,7/15/2019,20,0,0,0,1,I,1,NA,149996
6370,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149999
6371,2019,19.2,7/15/2019,225,0,0,0,1,I,1,Corporate Backed or Acquired,149745
6372,2019,19.2,7/15/2019,53,0,0,0,1,I,1,NA,149846
6373,2019,19.2,7/15/2019,26,0,0,0,1,I,1,NA,149206
6374,2019,19.2,7/15/2019,235,0,0,0,1,I,1,NA,148983
6375,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,150000
6376,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,144657
6377,2019,19.2,7/15/2019,11,0,0,0,1,I,1,Accelerator/Incubator Backed,149996
6378,2019,19.2,7/15/2019,16,0,0,0,1,I,1,Angel-Backed,150000
6379,2019,19.2,7/15/2019,110,0,0,0,1,I,1,NA,150000
6380,2019,19.2,7/15/2019,68,0,0,0,1,I,1,NA,149990
6381,2019,19.2,7/15/2019,424,0,0,0,1,I,1,NA,149997
6382,2019,19.2,7/15/2019,24,0,0,0,1,I,1,Accelerator/Incubator Backed,149999
6383,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,147343
6384,2019,19.2,7/15/2019,424,0,0,0,1,I,1,NA,149999
6385,2019,19.2,7/15/2019,3,0,0,0,1,I,1,NA,149553
6386,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,149562
6387,2019,19.2,7/15/2019,7,0,0,0,1,I,1,NA,149999
6388,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149493
6389,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,149995
6390,2019,19.2,7/15/2019,48,0,0,0,1,I,1,NA,150000
6391,2019,19.2,7/15/2019,65,0,0,0,1,I,1,NA,149836
6392,2019,19.2,7/15/2019,271,0,0,0,1,I,1,Corporate Backed or Acquired,149951
6393,2019,19.2,7/15/2019,30,0,0,0,1,I,1,Venture Capital-Backed,149523
6394,2019,19.2,7/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6395,2019,19.2,7/15/2019,30,0,0,0,1,I,1,Accelerator/Incubator Backed,98992
6396,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,149261
6397,2019,19.2,7/15/2019,150,0,0,0,1,I,1,NA,149994
6398,2019,19.2,7/15/2019,20,0,0,0,1,I,1,NA,149963
6399,2019,19.2,7/15/2019,13,0,0,0,1,I,1,NA,150000
6400,2019,19.2,7/15/2019,112,0,0,0,1,I,1,Corporate Backed or Acquired,149934
6401,2019,19.2,7/15/2019,6,0,0,0,0,I,0,Angel-Backed,149999
6402,2019,19.2,7/15/2019,71,0,0,0,1,I,1,Formerly PE-Backed,149978
6403,2019,19.2,7/15/2019,48,0,0,0,1,I,1,Corporate Backed or Acquired,149999
6404,2019,19.2,7/15/2019,225,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6405,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149661
6406,2019,19.2,7/15/2019,7,0,0,0,1,I,1,NA,150000
6407,2019,19.2,7/15/2019,147,0,0,0,1,I,1,NA,149953
6408,2019,19.2,7/15/2019,252,0,0,0,1,I,1,NA,149998
6409,2019,19.2,7/15/2019,87,0,0,0,1,I,1,NA,149997
6410,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,150000
6411,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149907
6412,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149999
6413,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149998
6414,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149969
6415,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149856
6416,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149848
6417,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,150000
6418,2019,19.2,7/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6419,2019,19.2,7/15/2019,4,0,0,0,1,I,1,NA,149918
6420,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,149901
6421,2019,19.2,7/15/2019,71,0,0,0,1,I,1,Formerly PE-Backed,149990
6422,2019,19.2,7/15/2019,48,0,0,0,1,I,1,Corporate Backed or Acquired,148597
6423,2019,19.2,7/15/2019,225,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6424,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149998
6425,2019,19.2,7/15/2019,87,0,0,0,1,I,1,NA,149999
6426,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149999
6427,2019,19.2,7/15/2019,6,0,0,0,1,I,1,NA,150000
6428,2019,19.2,7/15/2019,14,0,0,0,1,I,1,NA,149996
6429,2019,19.2,7/15/2019,147,0,0,0,1,I,1,NA,149998
6430,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,150000
6431,2019,19.2,7/15/2019,136,0,0,0,1,I,1,NA,149994
6432,2019,19.2,7/15/2019,10,0,0,0,0,I,0,NA,149960
6433,2019,19.2,7/15/2019,60,0,0,0,1,I,0,NA,149992
6434,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,149995
6435,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149622
6436,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,150000
6437,2019,19.2,7/15/2019,9,0,0,0,1,I,1,Venture Capital-Backed,149984
6438,2019,19.2,7/15/2019,2,0,0,0,1,I,1,NA,149999
6439,2019,19.2,7/15/2019,252,0,0,0,1,I,1,NA,149994
6440,2019,19.2,7/15/2019,25,0,0,0,1,I,1,NA,149995
6441,2019,19.2,7/15/2019,87,0,0,0,1,I,1,NA,149986
6442,2019,19.2,7/15/2019,36,0,0,0,1,I,1,NA,150000
6443,2019,19.2,7/15/2019,4,0,0,0,1,I,1,NA,149887
6444,2019,19.2,7/15/2019,260,0,0,0,1,I,1,NA,150000
6445,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,149824
6446,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,150000
6447,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,149994
6448,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149949
6449,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149949
6450,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,149999
6451,2019,19.2,7/15/2019,3,0,0,0,0,I,0,Venture Capital-Backed,149947
6452,2019,19.2,7/15/2019,6,0,0,0,0,I,0,Angel-Backed,149999
6453,2019,19.2,7/15/2019,110,0,0,0,1,I,1,Corporate Backed or Acquired,149977
6454,2019,19.2,7/15/2019,71,0,0,0,1,I,1,Formerly PE-Backed,149985
6455,2019,19.2,7/15/2019,48,0,0,0,1,I,1,Corporate Backed or Acquired,149863
6456,2019,19.2,7/15/2019,225,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6457,2019,19.2,7/15/2019,225,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6458,2019,19.2,7/15/2019,76,0,0,0,1,I,1,Venture Capital-Backed,149960
6459,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,150000
6460,2019,19.2,7/15/2019,20,0,0,0,1,I,1,NA,149999
6461,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149989
6462,2019,19.2,7/15/2019,252,0,0,0,1,I,1,NA,150000
6463,2019,19.2,7/15/2019,6,0,0,0,0,I,0,NA,147219
6464,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149968
6465,2019,19.2,7/15/2019,147,0,0,0,1,I,1,NA,149953
6466,2019,19.2,7/15/2019,7,0,0,0,1,I,1,NA,150000
6467,2019,19.2,7/15/2019,2,0,0,0,1,I,1,NA,149999
6468,2019,19.2,7/15/2019,87,0,0,0,1,I,1,NA,149999
6469,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149949
6470,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149999
6471,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,150000
6472,2019,19.2,7/15/2019,11,0,0,0,1,I,1,NA,148656
6473,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149998
6474,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149959
6475,2019,19.2,7/15/2019,82,0,0,0,1,I,1,NA,149993
6476,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,149992
6477,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,149999
6478,2019,19.2,7/15/2019,18,0,0,0,1,I,1,NA,149180
6479,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149629
6480,2019,19.2,7/15/2019,16,0,0,0,1,I,1,NA,149999
6481,2019,19.2,7/15/2019,3,0,0,0,1,I,1,NA,150000
6482,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,150000
6483,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149969
6484,2019,19.2,7/15/2019,85,0,0,0,0,I,0,NA,149871
6485,2019,19.2,7/15/2019,3,0,0,0,0,I,1,NA,150000
6486,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149656
6487,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,149995
6488,2019,19.2,7/15/2019,2,0,0,0,0,I,1,Venture Capital-Backed,149531
6489,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149996
6490,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149944
6491,2019,19.2,7/15/2019,8,0,0,0,1,I,1,NA,149942
6492,2019,19.2,7/15/2019,44,0,0,0,1,I,1,NA,150000
6493,2019,19.2,7/15/2019,5,0,0,0,1,I,1,NA,149708
6494,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149909
6495,2019,19.2,7/15/2019,5,0,0,0,1,I,1,NA,149999
6496,2019,19.2,7/15/2019,23,0,0,0,1,I,1,NA,149948
6497,2019,19.2,7/15/2019,56,0,0,0,1,I,1,NA,149811
6498,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149997
6499,2019,19.2,7/15/2019,8,0,0,0,1,I,1,NA,149916
6500,2019,19.2,7/15/2019,50,0,0,0,1,I,1,NA,150000
6501,2019,19.2,7/15/2019,120,0,0,0,1,I,1,NA,149770
6502,2019,19.2,7/15/2019,4,0,0,0,0,I,0,Accelerator/Incubator Backed,149777
6503,2019,19.2,7/15/2019,7,0,0,0,1,I,1,Venture Capital-Backed,150000
6504,2019,19.2,7/15/2019,7,0,0,0,1,I,0,Accelerator/Incubator Backed,149501
6505,2019,19.2,7/15/2019,20,0,0,0,1,I,1,NA,149987
6506,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,149940
6507,2019,19.2,7/15/2019,12,0,0,0,0,I,0,NA,149828
6508,2019,19.2,7/15/2019,75,0,0,0,1,I,1,NA,149964
6509,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149980
6510,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149963
6511,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,148977
6512,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149975
6513,2019,19.2,7/15/2019,25,0,0,0,1,I,1,NA,149926
6514,2019,19.2,7/15/2019,4,0,0,0,1,I,1,NA,149360
6515,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149953
6516,2019,19.2,7/15/2019,4,0,0,0,1,I,1,NA,149908
6517,2019,19.2,7/15/2019,13,0,0,0,1,I,1,NA,149327
6518,2019,19.2,7/15/2019,17,0,0,0,1,I,1,NA,149520
6519,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,148197
6520,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149996
6521,2019,19.2,7/15/2019,25,0,0,0,1,I,1,Venture Capital-Backed,149833
6522,2019,19.2,7/15/2019,20,0,0,0,1,I,1,NA,149977
6523,2019,19.2,7/15/2019,2,0,0,0,0,I,1,NA,150000
6524,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,142331
6525,2019,19.2,7/15/2019,1,0,0,0,0,I,1,NA,143164
6526,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,149259
6527,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149997
6528,2019,19.2,7/15/2019,60,0,0,0,1,I,1,NA,149987
6529,2019,19.2,7/15/2019,87,0,0,0,1,I,1,NA,149987
6530,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149969
6531,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149995
6532,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149999
6533,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149476
6534,2019,19.2,7/15/2019,60,0,0,0,1,I,1,NA,149970
6535,2019,19.2,7/15/2019,18,0,0,0,1,I,1,NA,149303
6536,2019,19.2,7/15/2019,456,0,0,0,1,I,1,NA,149999
6537,2019,19.2,7/15/2019,110,0,0,0,1,I,1,Corporate Backed or Acquired,149546
6538,2019,19.2,7/15/2019,11,0,0,0,1,I,1,NA,147740
6539,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149574
6540,2019,19.2,7/15/2019,7,0,0,0,1,I,1,NA,150000
6541,2019,19.2,7/15/2019,14,0,0,0,1,I,1,NA,150000
6542,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,150000
6543,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,150000
6544,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,150000
6545,2019,19.2,7/15/2019,424,0,0,0,1,I,1,NA,149999
6546,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,149813
6547,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,149824
6548,2019,19.2,7/15/2019,47,0,0,0,1,I,1,NA,150000
6549,2019,19.2,7/15/2019,260,0,0,0,1,I,1,NA,149997
6550,2019,19.2,7/15/2019,130,0,0,0,1,I,1,NA,149998
6551,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149991
6552,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,82486
6553,2019,19.2,7/15/2019,6,0,0,0,1,I,1,NA,150000
6554,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,145000
6555,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149942
6556,2019,19.2,7/15/2019,3,0,0,0,0,I,0,Venture Capital-Backed,149941
6557,2019,19.2,7/15/2019,43,0,0,0,1,I,1,Venture Capital-Backed,150000
6558,2019,19.2,7/15/2019,24,0,0,0,1,I,1,Accelerator/Incubator Backed,149999
6559,2019,19.2,7/15/2019,5,0,0,0,1,I,1,Venture Capital-Backed,149973
6560,2019,19.2,7/15/2019,147,0,0,0,1,I,1,NA,149985
6561,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,149141
6562,2019,19.2,7/15/2019,4,0,0,0,1,I,1,NA,149934
6563,2019,19.2,7/15/2019,17,0,0,0,1,I,1,NA,149960
6564,2019,19.2,7/15/2019,6,0,0,0,1,I,1,NA,149957
6565,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,147986
6566,2019,19.2,7/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6567,2019,19.2,7/15/2019,100,0,0,0,0,I,1,NA,141308
6568,2019,19.2,7/15/2019,28,0,0,0,1,I,1,NA,149964
6569,2019,19.2,7/15/2019,65,0,0,0,1,I,1,NA,150000
6570,2019,19.2,7/15/2019,36,0,0,0,1,I,1,NA,149997
6571,2019,19.2,7/15/2019,7,0,0,0,1,I,1,NA,149999
6572,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,149146
6573,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149662
6574,2019,19.2,7/15/2019,147,0,0,0,1,I,1,NA,149957
6575,2019,19.2,7/15/2019,3,0,0,0,1,I,1,Venture Capital-Backed,149360
6576,2019,19.2,7/15/2019,49,0,0,0,1,I,1,Venture Capital-Backed,149588
6577,2019,19.2,7/15/2019,8,0,0,0,1,I,1,NA,150000
6578,2019,19.2,7/15/2019,16,0,0,0,1,I,1,NA,149654
6579,2019,19.2,7/15/2019,12,0,0,0,1,I,1,Venture Capital-Backed,150000
6580,2019,19.2,7/15/2019,5,0,0,0,1,I,1,Accelerator/Incubator Backed,149999
6581,2019,19.2,7/15/2019,8,0,0,0,0,I,1,NA,150000
6582,2019,19.2,7/15/2019,48,0,0,0,1,I,1,NA,150000
6583,2019,19.2,7/15/2019,3,0,0,0,0,I,1,NA,150000
6584,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,150000
6585,2019,19.2,7/15/2019,38,0,0,0,1,I,1,Corporate Backed or Acquired,149888
6586,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149978
6587,2019,19.2,7/15/2019,244,0,0,0,1,I,1,NA,149949
6588,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149998
6589,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149927
6590,2019,19.2,7/15/2019,20,0,0,0,0,I,0,NA,149739
6591,2019,19.2,7/15/2019,12,0,0,0,1,I,1,NA,149992
6592,2019,19.2,7/15/2019,47,0,0,0,1,I,1,NA,150000
6593,2019,19.2,7/15/2019,135,0,0,0,0,I,0,NA,149552
6594,2019,19.2,7/15/2019,5,0,0,0,0,I,0,NA,149656
6595,2019,19.2,7/15/2019,22,0,0,0,1,I,1,NA,149998
6596,2019,19.2,7/15/2019,49,0,0,0,1,I,1,Venture Capital-Backed,149856
6597,2019,19.2,7/15/2019,424,0,0,0,1,I,1,NA,150000
6598,2019,19.2,7/15/2019,2,0,0,0,1,I,1,NA,150000
6599,2019,19.2,7/15/2019,2,0,0,0,1,I,1,NA,150000
6600,2019,19.2,7/15/2019,36,0,0,0,1,I,1,Angel-Backed,149913
6601,2019,19.2,7/15/2019,71,0,0,0,1,I,1,Formerly PE-Backed,149969
6602,2019,19.2,7/15/2019,8,0,0,0,1,I,1,NA,150000
6603,2019,19.2,7/15/2019,160,0,0,0,1,I,1,NA,149986
6604,2019,19.2,7/15/2019,6,0,0,0,1,I,1,NA,149947
6605,2019,19.2,7/15/2019,4,0,0,0,1,I,1,NA,138369
6606,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149926
6607,2019,19.2,7/15/2019,5,0,0,0,1,I,1,Accelerator/Incubator Backed,149693
6608,2019,19.2,7/15/2019,71,0,0,0,1,I,1,Formerly PE-Backed,149992
6609,2019,19.2,7/15/2019,4,0,0,0,0,I,0,NA,149552
6610,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149970
6611,2019,19.2,7/15/2019,4,0,0,0,0,I,1,NA,123428
6612,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,116661
6613,2019,19.2,7/15/2019,20,0,0,0,1,I,1,NA,149841
6614,2019,19.2,7/15/2019,7,0,0,0,0,I,0,NA,149320
6615,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149999
6616,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149886
6617,2019,19.2,7/15/2019,50,0,0,0,1,I,1,Private Equity-Backed,150000
6618,2019,19.2,7/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6619,2019,19.2,7/15/2019,98,0,0,0,0,I,0,Venture Capital-Backed,49500
6620,2019,19.2,7/15/2019,68,0,0,0,1,I,1,NA,149948
6621,2019,19.2,7/15/2019,180,0,0,0,1,I,1,NA,149998
6622,2019,19.2,7/15/2019,2,0,0,0,1,I,1,NA,150000
6623,2019,19.2,7/15/2019,58,0,0,0,0,I,0,NA,144086
6624,2019,19.2,7/15/2019,33,0,0,0,1,I,1,NA,149987
6625,2019,19.2,7/15/2019,424,0,0,0,1,I,1,NA,149993
6626,2019,19.2,7/15/2019,48,0,0,0,0,I,1,NA,149826
6627,2019,19.2,7/15/2019,50,0,0,0,1,I,1,NA,149929
6628,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149996
6629,2019,19.2,7/15/2019,12,0,0,0,0,I,0,NA,149953
6630,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149982
6631,2019,19.2,7/15/2019,34,0,0,0,1,I,1,NA,149943
6632,2019,19.2,7/15/2019,15,0,0,0,0,I,0,NA,149879
6633,2019,19.2,7/15/2019,165,0,0,0,1,I,1,NA,150000
6634,2019,19.2,7/15/2019,13,0,0,0,1,I,1,NA,150000
6635,2019,19.2,7/15/2019,8,0,0,0,0,I,0,NA,149292
6636,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,54840
6637,2019,19.2,7/15/2019,5,0,0,0,1,I,1,NA,149885
6638,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,148505
6639,2019,19.2,7/15/2019,225,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6640,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149992
6641,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149958
6642,2019,19.2,7/15/2019,25,0,0,0,1,I,1,NA,149993
6643,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149761
6644,2019,19.2,7/15/2019,8,0,0,0,1,I,1,NA,149991
6645,2019,19.2,7/15/2019,22,0,0,0,1,I,1,NA,149871
6646,2019,19.2,7/15/2019,80,0,0,0,1,I,1,NA,149901
6647,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,88531
6648,2019,19.2,7/15/2019,82,0,0,0,1,I,1,NA,149987
6649,2019,19.2,7/15/2019,221,0,0,0,1,I,1,NA,149997
6650,2019,19.2,7/15/2019,23,0,0,0,1,I,1,Venture Capital-Backed,148145
6651,2019,19.2,7/15/2019,125,0,0,0,1,I,1,Corporate Backed or Acquired,149972
6652,2019,19.2,7/15/2019,14,0,0,0,1,I,1,NA,149954
6653,2019,19.2,7/15/2019,50,0,0,0,1,I,1,NA,149959
6654,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,149988
6655,2019,19.2,7/15/2019,35,0,0,0,1,I,1,NA,149487
6656,2019,19.2,7/15/2019,6,0,0,0,0,I,0,Venture Capital-Backed,148098
6657,2019,19.2,7/15/2019,6,0,0,0,0,I,0,Venture Capital-Backed,149594
6658,2019,19.2,7/15/2019,9,0,0,0,0,I,1,Accelerator/Incubator Backed,145116
6659,2019,19.2,7/15/2019,8,0,0,0,1,I,1,NA,149999
6660,2019,19.2,7/15/2019,100,0,0,0,1,I,1,NA,149987
6661,2019,19.2,7/15/2019,14,0,0,0,1,I,1,NA,149954
6662,2019,19.2,7/15/2019,160,0,0,0,1,I,1,NA,149960
6663,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,150000
6664,2019,19.2,7/15/2019,87,0,0,0,1,I,1,NA,149990
6665,2019,19.2,7/15/2019,3,0,0,0,0,I,0,NA,150000
6666,2019,19.2,7/15/2019,7,0,0,0,0,I,0,NA,149997
6667,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149983
6668,2019,19.2,7/15/2019,1,0,0,0,0,I,1,NA,149944
6669,2019,19.2,7/15/2019,2,0,0,0,1,I,1,NA,149984
6670,2019,19.2,7/15/2019,2,0,0,0,0,I,0,NA,149509
6671,2019,19.2,7/15/2019,6,0,0,0,0,I,0,NA,150000
6672,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,149903
6673,2019,19.2,7/15/2019,429,0,0,0,0,I,0,NA,149836
6674,2019,19.2,7/15/2019,28,0,0,0,1,I,1,Formerly PE-Backed,149994
6675,2019,19.2,7/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
6676,2019,19.2,7/15/2019,5,0,0,0,1,I,1,Private Equity-Backed,149983
6677,2019,19.2,7/15/2019,130,0,0,0,1,I,1,NA,149997
6678,2019,19.2,7/15/2019,147,0,0,0,1,I,1,NA,149974
6679,2019,19.2,7/15/2019,139,0,0,0,0,I,0,NA,149777
6680,2019,19.2,7/15/2019,150,0,0,0,1,I,1,NA,149609
6681,2019,19.2,7/15/2019,199,0,0,0,1,I,0,NA,150000
6682,2019,19.2,7/15/2019,12,0,0,0,0,I,1,NA,149908
6683,2019,19.2,7/15/2019,121,0,0,0,0,I,0,NA,148511
6684,2019,19.2,7/15/2019,81,0,0,0,1,I,1,NA,149467
6685,2019,19.2,7/15/2019,350,0,0,0,0,I,1,NA,149989
6686,2019,19.2,7/15/2019,15,0,0,0,1,I,1,NA,149857
6687,2019,19.2,7/15/2019,21,0,0,0,1,I,1,NA,149943
6688,2019,19.2,7/15/2019,32,0,0,0,1,I,1,NA,149989
6689,2019,19.2,7/15/2019,171,0,0,0,1,I,1,NA,149984
6690,2019,19.2,7/15/2019,25,0,0,0,0,I,0,NA,150000
6691,2019,19.2,7/15/2019,71,0,0,0,1,I,1,Formerly PE-Backed,149979
6692,2019,19.2,7/15/2019,8,0,0,0,1,I,1,Private Equity-Backed,141056
6693,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,138791
6694,2019,19.2,7/15/2019,3,0,0,0,1,I,1,NA,149860
6695,2019,19.2,7/15/2019,9,0,0,0,1,I,1,NA,120383
6696,2019,19.2,7/15/2019,1,0,0,0,1,I,1,NA,149943
6697,2019,19.2,7/15/2019,1,0,0,0,0,I,1,NA,149883
6698,2019,19.2,7/15/2019,1,0,0,0,0,I,0,NA,147328
6699,2019,19.3,11/15/2019,16,0,0,0,1,I,1,NA,149172
6700,2019,19.3,11/15/2019,28,0,0,0,1,I,1,NA,149907
6701,2019,19.3,11/15/2019,2,0,0,0,1,I,1,NA,150000
6702,2019,19.3,11/15/2019,11,0,0,0,1,I,1,NA,149945
6703,2019,19.3,11/15/2019,6,0,0,0,0,I,0,NA,149547
6704,2019,19.3,11/15/2019,9,0,0,0,1,I,1,NA,150000
6705,2019,19.3,11/15/2019,43,0,0,0,1,I,1,NA,149996
6706,2019,19.3,11/15/2019,2,0,0,0,1,I,1,NA,149914
6707,2019,19.3,11/15/2019,63,0,0,0,1,I,1,NA,149991
6708,2019,19.3,11/15/2019,2,0,0,0,0,I,0,NA,149959
6709,2019,19.3,11/15/2019,7,0,0,0,1,I,1,NA,150000
6710,2019,19.3,11/15/2019,4,0,0,0,0,I,0,Venture Capital-Backed,149999
6711,2019,19.3,11/15/2019,13,0,0,0,0,I,1,Private Equity-Backed,150000
6712,2019,19.3,11/15/2019,43,0,0,0,1,I,1,Venture Capital-Backed,149999
6713,2019,19.3,11/15/2019,90,0,0,0,1,I,1,NA,149939
6714,2019,19.3,11/15/2019,4,0,0,0,1,I,1,NA,149978
6715,2019,19.3,11/15/2019,12,0,0,0,0,I,0,NA,149858
6716,2019,19.3,11/15/2019,43,0,0,0,1,I,1,Venture Capital-Backed,149999
6717,2019,19.3,11/15/2019,10,0,0,0,0,I,0,Accelerator/Incubator Backed,150000
6718,2019,19.3,11/15/2019,27,0,0,0,1,I,1,NA,149997
6719,2019,19.3,11/15/2019,1,0,0,0,0,I,0,NA,149999
6720,2019,19.3,11/15/2019,28,0,0,0,1,I,1,NA,149932
6721,2019,19.3,11/15/2019,7,0,0,0,0,I,0,NA,149243
6722,2019,19.3,11/15/2019,4,0,0,0,0,I,0,NA,149998
6723,2019,19.3,11/15/2019,74,0,0,0,1,I,1,Formerly PE-Backed,149966
6724,2019,19.3,11/15/2019,10,0,0,0,0,I,0,Accelerator/Incubator Backed,150000
6725,2019,19.3,11/15/2019,4,0,0,0,1,I,1,NA,149912
